Date,Lake,Run,On-Time (s),EnvTag,Species,TL mm,Weight g
5/30/2018,Five Island,1,NA,20412,COC,670,
5/30/2018,Five Island,1,NA,20413,COC,700,
5/30/2018,Five Island,1,NA,20414,COC,659,
5/30/2018,Five Island,1,NA,20415,COC,644,
5/30/2018,Five Island,1,NA,20416,COC,693,
5/30/2018,Five Island,1,NA,20417,COC,720,
5/30/2018,Five Island,1,NA,20418,COC,651,
5/30/2018,Five Island,1,NA,20419,COC,650,
5/30/2018,Five Island,1,NA,20420,COC,705,
5/30/2018,Five Island,1,NA,20421,COC,663,
5/30/2018,Five Island,1,NA,20422,COC,633,
5/30/2018,Five Island,1,NA,20423,COC,632,
5/30/2018,Five Island,1,NA,20425,COC,697,
5/30/2018,Five Island,1,NA,20451,COC,707,
5/30/2018,Five Island,1,NA,20452,COC,656,
5/30/2018,Five Island,1,NA,20453,COC,588,
5/30/2018,Five Island,1,NA,20454,COC,694,
5/30/2018,Five Island,1,NA,20455,COC,617,
5/30/2018,Five Island,1,NA,20458,COC,868,
5/30/2018,Five Island,1,NA,20459,COC,611,
5/30/2018,Five Island,1,NA,20460,COC,564,
5/30/2018,Five Island,1,NA,20461,COC,649,
5/30/2018,Five Island,1,NA,20462,COC,620,
5/30/2018,Five Island,1,NA,20463,COC,603,
5/30/2018,Five Island,1,NA,20464,COC,589,
5/30/2018,Five Island,1,NA,20465,COC,637,
5/30/2018,Five Island,1,NA,20466,COC,554,
5/30/2018,Five Island,1,NA,20467,COC,615,
5/30/2018,Five Island,1,NA,20468,COC,691,
5/30/2018,Five Island,1,NA,20469,COC,518,
5/30/2018,Five Island,1,NA,20470,COC,604,
5/30/2018,Five Island,1,NA,20471,COC,615,
5/30/2018,Five Island,1,NA,20472,COC,671,
5/30/2018,Five Island,1,NA,20473,COC,612,
5/30/2018,Five Island,1,NA,20474,COC,732,
5/30/2018,Five Island,1,NA,20475,COC,678,
5/30/2018,Five Island,1,NA,20476,COC,711,
5/30/2018,Five Island,1,NA,20477,COC,544,
5/30/2018,Five Island,1,NA,20478,COC,650,
5/30/2018,Five Island,1,NA,20479,COC,683,
5/30/2018,Five Island,1,NA,20480,COC,604,
5/30/2018,Five Island,1,NA,20481,COC,624,
5/30/2018,Five Island,1,NA,20482,COC,626,
5/30/2018,Five Island,1,NA,20483,COC,631,
5/30/2018,Five Island,1,NA,20484,COC,691,
5/30/2018,Five Island,1,NA,20485,COC,674,
5/30/2018,Five Island,1,NA,20486,COC,698,
5/30/2018,Five Island,1,NA,20487,COC,657,
5/30/2018,Five Island,1,NA,20488,COC,700,
5/30/2018,Five Island,1,NA,20489,COC,625,
5/30/2018,Five Island,1,NA,20491,COC,612,
5/30/2018,Five Island,2,NA,17841,COC,565,
5/30/2018,Five Island,2,NA,19243,COC,652,
5/30/2018,Five Island,2,NA,19296,COC,701,
5/30/2018,Five Island,2,NA,19369,COC,737,
5/30/2018,Five Island,2,NA,19884,COC,658,
5/30/2018,Five Island,2,NA,19901,COC,629,
5/30/2018,Five Island,2,NA,19902,COC,NA,
5/30/2018,Five Island,2,NA,19903,COC,695,
5/30/2018,Five Island,2,NA,19904,COC,615,
5/30/2018,Five Island,2,NA,19905,COC,698,
5/30/2018,Five Island,2,NA,19906,COC,565,
5/30/2018,Five Island,2,NA,19907,COC,635,
5/30/2018,Five Island,2,NA,19908,COC,662,
5/30/2018,Five Island,2,NA,19909,COC,672,
5/30/2018,Five Island,2,NA,19910,COC,631,
5/30/2018,Five Island,2,NA,19911,COC,609,
5/30/2018,Five Island,2,NA,19912,COC,567,
5/30/2018,Five Island,2,NA,19913,COC,708,
5/30/2018,Five Island,2,NA,19914,COC,642,
5/30/2018,Five Island,2,NA,19915,COC,532,
5/30/2018,Five Island,2,NA,19916,COC,598,
5/30/2018,Five Island,2,NA,19917,COC,638,
5/30/2018,Five Island,2,NA,19918,COC,665,
5/30/2018,Five Island,2,NA,19919,COC,594,
5/30/2018,Five Island,2,NA,19920,COC,642,
5/30/2018,Five Island,2,NA,19921,COC,699,
5/30/2018,Five Island,2,NA,19922,COC,683,
5/30/2018,Five Island,2,NA,19923,COC,543,
5/30/2018,Five Island,2,NA,19924,COC,679,
5/30/2018,Five Island,2,NA,19925,COC,689,
5/30/2018,Five Island,2,NA,19926,COC,668,
5/30/2018,Five Island,2,NA,19927,COC,649,
5/30/2018,Five Island,2,NA,19928,COC,555,
5/30/2018,Five Island,2,NA,19929,COC,668,
5/30/2018,Five Island,2,NA,19930,COC,649,
5/30/2018,Five Island,2,NA,20426,COC,762,
5/30/2018,Five Island,2,NA,20427,COC,546,
5/30/2018,Five Island,2,NA,20428,COC,708,
5/30/2018,Five Island,2,NA,20429,COC,699,
5/30/2018,Five Island,2,NA,20430,COC,598,
5/30/2018,Five Island,2,NA,20431,COC,622,
5/30/2018,Five Island,2,NA,20432,COC,661,
5/30/2018,Five Island,2,NA,20433,COC,578,
5/30/2018,Five Island,2,NA,20434,COC,594,
5/30/2018,Five Island,2,NA,20435,COC,577,
5/30/2018,Five Island,2,NA,20436,COC,602,
5/30/2018,Five Island,2,NA,20437,COC,698,
5/30/2018,Five Island,2,NA,20438,COC,691,
5/30/2018,Five Island,2,NA,20439,COC,673,
5/30/2018,Five Island,2,NA,20440,COC,634,
5/30/2018,Five Island,2,NA,20441,COC,675,
5/30/2018,Five Island,2,NA,20442,COC,695,
5/30/2018,Five Island,2,NA,20443,COC,625,
5/30/2018,Five Island,2,NA,20444,COC,660,
5/30/2018,Five Island,2,NA,20445,COC,715,
5/30/2018,Five Island,2,NA,20446,COC,659,
5/30/2018,Five Island,2,NA,20447,COC,543,
5/30/2018,Five Island,2,NA,20448,COC,693,
5/30/2018,Five Island,2,NA,20449,COC,NA,
5/30/2018,Five Island,2,NA,20450,COC,652,
5/30/2018,Five Island,2,NA,20492,COC,633,
5/30/2018,Five Island,2,NA,20493,COC,615,
5/30/2018,Five Island,2,NA,20494,COC,724,
5/30/2018,Five Island,2,NA,20495,COC,624,
5/30/2018,Five Island,2,NA,20496,COC,735,
5/30/2018,Five Island,2,NA,20497,COC,555,
5/30/2018,Five Island,2,NA,20498,COC,610,
5/30/2018,Five Island,2,NA,20499,COC,717,
5/30/2018,Five Island,3,NA,19164,COC,603,
5/30/2018,Five Island,3,NA,19931,COC,649,
5/30/2018,Five Island,3,NA,19932,COC,562,
5/30/2018,Five Island,3,NA,19933,COC,625,
5/30/2018,Five Island,3,NA,19934,COC,642,
5/30/2018,Five Island,3,NA,19935,COC,583,
5/30/2018,Five Island,3,NA,19936,COC,567,
5/30/2018,Five Island,3,NA,19937,COC,577,
5/30/2018,Five Island,3,NA,19938,COC,645,
5/30/2018,Five Island,3,NA,19939,COC,575,
5/30/2018,Five Island,3,NA,19940,COC,589,
5/30/2018,Five Island,3,NA,19941,COC,553,
5/30/2018,Five Island,3,NA,19942,COC,633,
5/30/2018,Five Island,3,NA,19943,COC,612,
5/30/2018,Five Island,3,NA,19944,COC,653,
5/30/2018,Five Island,3,NA,19945,COC,606,
5/30/2018,Five Island,3,NA,19946,COC,572,
5/30/2018,Five Island,3,NA,19947,COC,563,
5/30/2018,Five Island,3,NA,19948,COC,605,
5/30/2018,Five Island,3,NA,19949,COC,625,
5/30/2018,Five Island,3,NA,19950,COC,678,
5/30/2018,Five Island,3,NA,19951,COC,563,
5/30/2018,Five Island,3,NA,19952,COC,598,
6/6/2018,Five Island,1,1009,23364,COC,594,
6/6/2018,Five Island,1,1009,23365,COC,638,
6/6/2018,Five Island,1,1009,23366,COC,585,
6/6/2018,Five Island,1,1009,23367,BIB,623,
6/6/2018,Five Island,1,1009,23368,COC,526,
6/6/2018,Five Island,1,1009,23369,BIB,591,
6/6/2018,Five Island,1,1009,23370,COC,635,
6/6/2018,Five Island,1,1009,23371,COC,638,
6/6/2018,Five Island,1,1009,23372,BIB,605,
6/6/2018,Five Island,1,1009,23373,BIB,628,
6/6/2018,Five Island,1,1009,23374,BIB,715,
6/6/2018,Five Island,1,1009,23375,BIB,585,
6/6/2018,Five Island,2,903,23357,COC,519,
6/6/2018,Five Island,2,903,23358,COC,526,
6/6/2018,Five Island,2,903,23359,COC,675,
6/6/2018,Five Island,2,903,23360,COC,602,
6/6/2018,Five Island,2,903,23362,COC,426,
6/6/2018,Five Island,2,903,23363,BIB,463,
6/6/2018,Five Island,3,1021,23351,COC,522,
6/6/2018,Five Island,3,1021,23352,COC,502,
6/6/2018,Five Island,3,1021,23353,COC,586,
6/6/2018,Five Island,3,1021,23354,COC,571,
6/6/2018,Five Island,3,1021,23355,COC,551,
6/6/2018,Five Island,3,1021,23356,COC,535,
6/6/2018,Five Island,3,1021,23376,COC,542,
6/6/2018,Five Island,3,1021,23377,COC,568,
6/6/2018,Five Island,3,1021,23378,COC,542,
6/6/2018,Five Island,4,985,19417,COC,605,
6/6/2018,Five Island,4,985,19603,COC,589,
6/6/2018,Five Island,4,985,23379,COC,623,
6/6/2018,Five Island,4,985,23380,BIB,553,
6/6/2018,Five Island,4,985,23381,BIB,365,
6/6/2018,Five Island,4,985,23382,COC,602,
6/6/2018,Five Island,4,985,23384,COC,596,
6/6/2018,Five Island,5,1051,17863,COC,573,
6/6/2018,Five Island,5,1051,19194,COC,562,
6/6/2018,Five Island,5,1051,23385,COC,608,
6/6/2018,Five Island,5,1051,23386,COC,588,
6/6/2018,Five Island,5,1051,23387,COC,643,
6/6/2018,Five Island,5,1051,23388,COC,583,
6/6/2018,Five Island,5,1051,23389,COC,602,
6/6/2018,Five Island,5,1051,23390,COC,633,
6/6/2018,Five Island,6,5525,235,BIB,614,3490
6/6/2018,Five Island,6,5525,236,BIB,635,3302
6/6/2018,Five Island,6,5525,237,BIB,595,2975
6/6/2018,Five Island,6,5525,238,BIB,732,6834
6/6/2018,Five Island,6,5525,239,BIB,602,3116
6/6/2018,Five Island,6,5525,240,BIB,646,4804
6/6/2018,Five Island,6,5525,241,BIB,587,3352
6/6/2018,Five Island,6,5525,242,BIB,465,1543
6/6/2018,Five Island,6,5525,243,BIB,642,4835
6/6/2018,Five Island,6,5525,244,BIB,752,6080
6/6/2018,Five Island,6,5525,245,BIB,565,2693
6/6/2018,Five Island,6,5525,246,BIB,463,1607
6/6/2018,Five Island,6,5525,247,BIB,575,2774
6/6/2018,Five Island,6,5525,248,BIB,602,3202
6/6/2018,Five Island,6,5525,249,BIB,462,1574
6/6/2018,Five Island,6,5525,250,BIB,384,962
6/6/2018,Five Island,6,5525,251,BIB,705,5879
6/6/2018,Five Island,6,5525,252,BIB,598,3676
6/6/2018,Five Island,6,5525,253,BIB,603,4181
6/6/2018,Five Island,6,5525,254,BIB,428,1293
6/6/2018,Five Island,6,5525,255,BIB,615,4075
6/6/2018,Five Island,6,5525,256,BIB,435,1480
6/6/2018,Five Island,6,5525,257,BIB,617,3479
6/6/2018,Five Island,6,5525,258,BIB,722,6746
6/6/2018,Five Island,6,5525,259,BIB,442,1550
6/6/2018,Five Island,6,5525,260,BIB,563,2931
6/6/2018,Five Island,6,5525,261,BIB,603,3661
6/6/2018,Five Island,6,5525,262,BIB,678,5312
6/6/2018,Five Island,6,5525,263,BIB,598,3485
6/6/2018,Five Island,6,5525,264,BIB,453,1558
6/6/2018,Five Island,6,5525,265,BIB,392,1117
6/6/2018,Five Island,6,5525,266,BIB,558,3061
6/6/2018,Five Island,6,5525,267,BIB,598,3999
6/6/2018,Five Island,6,5525,268,BIB,585,3738
6/6/2018,Five Island,6,5525,18040,COC,621,
6/6/2018,Five Island,6,5525,18373,COC,536,
6/6/2018,Five Island,6,5525,23326,COC,553,
6/6/2018,Five Island,6,5525,23327,COC,578,
6/6/2018,Five Island,6,5525,23328,COC,436,
6/6/2018,Five Island,6,5525,23329,COC,496,
6/6/2018,Five Island,6,5525,23330,COC,602,
6/6/2018,Five Island,6,5525,23331,COC,506,
6/6/2018,Five Island,6,5525,23332,COC,543,
6/6/2018,Five Island,6,5525,23391,COC,543,
6/6/2018,Five Island,6,5525,23392,COC,598,
6/6/2018,Five Island,6,5525,23393,COC,545,
6/6/2018,Five Island,6,5525,23394,COC,682,
6/6/2018,Five Island,6,5525,23395,COC,623,
6/6/2018,Five Island,6,5525,23396,COC,574,
6/6/2018,Five Island,6,5525,23397,COC,582,
6/6/2018,Five Island,6,5525,23398,COC,563,
6/6/2018,Five Island,6,5525,23399,COC,613,
6/12/2018,Five Island,1,2005,22282,BIB,642,
6/12/2018,Five Island,1,2005,22283,BIB,602,
6/12/2018,Five Island,1,2005,22284,COC,681,
6/12/2018,Five Island,1,2005,22285,BIB,625,
6/12/2018,Five Island,1,2005,22286,COC,512,
6/12/2018,Five Island,1,2005,22287,COC,495,
6/12/2018,Five Island,1,2005,22288,BIB,455,
6/12/2018,Five Island,1,2005,22289,BIB,682,
6/12/2018,Five Island,1,2005,22290,COC,585,
6/12/2018,Five Island,1,2005,22291,COC,582,
6/12/2018,Five Island,1,2005,22292,COC,502,
6/12/2018,Five Island,1,2005,22293,COC,602,
6/12/2018,Five Island,2,1960,22294,COC,602,
6/12/2018,Five Island,2,1960,22295,COC,545,
6/12/2018,Five Island,2,1960,22296,BIB,462,
6/12/2018,Five Island,2,1960,22297,BIB,465,
6/12/2018,Five Island,2,1960,22298,COC,652,
6/12/2018,Five Island,2,1960,22299,COC,598,
6/12/2018,Five Island,2,1960,22300,COC,642,
6/12/2018,Five Island,2,1960,23201,COC,573,
6/12/2018,Five Island,2,1960,23202,COC,582,
6/12/2018,Five Island,2,1960,23203,COC,546,
6/12/2018,Five Island,2,1960,23204,COC,503,
6/12/2018,Five Island,2,1960,23205,COC,543,
6/12/2018,Five Island,2,1960,23206,BIB,352,
6/12/2018,Five Island,2,1960,23207,COC,564,
6/12/2018,Five Island,2,1960,23208,COC,612,
6/12/2018,Five Island,3,1688,18039,COC,543,
6/12/2018,Five Island,3,1688,18353,COC,565,
6/12/2018,Five Island,3,1688,23209,BIB,605,
6/12/2018,Five Island,3,1688,23210,BIB,594,
6/12/2018,Five Island,3,1688,23211,BIB,698,
6/12/2018,Five Island,3,1688,23212,COC,641,
6/12/2018,Five Island,3,1688,23213,COC,688,
6/12/2018,Five Island,3,1688,23214,COC,689,
6/12/2018,Five Island,3,1688,23215,COC,632,
6/12/2018,Five Island,3,1688,23216,COC,572,
6/12/2018,Five Island,3,1688,23217,COC,441,
6/12/2018,Five Island,3,1688,23218,COC,475,
6/12/2018,Five Island,4,1769,19834,COC,645,
6/12/2018,Five Island,4,1769,23219,COC,565,
6/12/2018,Five Island,4,1769,23220,COC,604,
6/12/2018,Five Island,4,1769,23221,COC,575,
6/12/2018,Five Island,4,1769,23222,COC,585,
6/12/2018,Five Island,4,1769,23223,COC,542,
6/12/2018,Five Island,4,1769,23224,COC,575,
6/12/2018,Five Island,4,1769,23225,COC,591,
6/12/2018,Five Island,4,1769,23226,COC,551,
6/12/2018,Five Island,4,1769,23227,COC,622,
6/12/2018,Five Island,4,1769,23228,COC,535,
6/12/2018,Five Island,4,1769,23229,COC,572,
6/12/2018,Five Island,4,1769,23230,COC,585,
6/12/2018,Five Island,4,1769,23231,COC,502,
6/12/2018,Five Island,4,1769,23378,COC,544,
6/22/2018,Five Island,1,8803,18076,COC,543,
6/22/2018,Five Island,1,8803,19351,COC,549,
6/22/2018,Five Island,1,8803,19379,COC,616,
6/22/2018,Five Island,1,8803,21214,COC,668,
6/22/2018,Five Island,1,8803,21215,COC,577,
6/22/2018,Five Island,1,8803,21216,BIB,465,
6/22/2018,Five Island,1,8803,21217,COC,700,
6/22/2018,Five Island,1,8803,21218,COC,570,
6/22/2018,Five Island,1,8803,21219,COC,614,
6/22/2018,Five Island,1,8803,21220,COC,634,
6/22/2018,Five Island,1,8803,21221,COC,608,
6/22/2018,Five Island,1,8803,21222,COC,650,
6/22/2018,Five Island,1,8803,21223,COC,673,
6/22/2018,Five Island,1,8803,21224,COC,555,
6/22/2018,Five Island,1,8803,21225,COC,593,
6/22/2018,Five Island,1,8803,21226,COC,560,
6/22/2018,Five Island,1,8803,21227,COC,703,
6/22/2018,Five Island,1,8803,21228,COC,615,
6/22/2018,Five Island,1,8803,21229,COC,612,
6/22/2018,Five Island,1,8803,21230,COC,550,
6/22/2018,Five Island,1,8803,21231,COC,557,
6/22/2018,Five Island,1,8803,21232,COC,639,
6/22/2018,Five Island,1,8803,21233,COC,540,
6/22/2018,Five Island,1,8803,21234,COC,610,
6/22/2018,Five Island,1,8803,21235,COC,627,
6/22/2018,Five Island,1,8803,21236,COC,599,
6/22/2018,Five Island,1,8803,21237,COC,660,
6/22/2018,Five Island,1,8803,21238,COC,567,
6/22/2018,Five Island,1,8803,21239,COC,700,
6/22/2018,Five Island,1,8803,21240,COC,681,
6/22/2018,Five Island,1,8803,21241,COC,660,
6/22/2018,Five Island,1,8803,21242,COC,715,
6/22/2018,Five Island,1,8803,21243,COC,630,
6/22/2018,Five Island,1,8803,21244,COC,558,
6/22/2018,Five Island,1,8803,21245,COC,623,
6/22/2018,Five Island,1,8803,21246,COC,701,
6/22/2018,Five Island,1,8803,21247,COC,565,
6/22/2018,Five Island,1,8803,21248,COC,567,
6/22/2018,Five Island,1,8803,21249,COC,539,
6/22/2018,Five Island,1,8803,21250,COC,600,
6/22/2018,Five Island,1,8803,21251,COC,641,
6/22/2018,Five Island,1,8803,21252,COC,620,
6/22/2018,Five Island,1,8803,21253,COC,610,
6/22/2018,Five Island,1,8803,21254,COC,590,
6/22/2018,Five Island,1,8803,21255,COC,652,
6/22/2018,Five Island,1,8803,21256,COC,694,
6/22/2018,Five Island,1,8803,21257,COC,622,
6/22/2018,Five Island,1,8803,21258,COC,645,
6/22/2018,Five Island,1,8803,21259,COC,656,
6/22/2018,Five Island,1,8803,21260,COC,711,
6/22/2018,Five Island,1,8803,21261,BIB,620,
6/22/2018,Five Island,1,8803,21262,BIB,652,
6/22/2018,Five Island,1,8803,21263,COC,735,
6/22/2018,Five Island,1,8803,21264,BIB,635,
6/22/2018,Five Island,1,8803,21265,BIB,635,
6/22/2018,Five Island,1,8803,21266,BIB,628,
6/22/2018,Five Island,1,8803,21267,COC,677,
6/22/2018,Five Island,1,8803,21268,COC,643,
6/22/2018,Five Island,1,8803,21269,COC,601,
6/22/2018,Five Island,1,8803,21270,COC,602,
6/22/2018,Five Island,1,8803,21271,COC,600,
6/22/2018,Five Island,1,8803,21272,COC,675,
6/22/2018,Five Island,1,8803,21273,COC,625,
6/22/2018,Five Island,1,8803,21274,COC,571,
6/22/2018,Five Island,1,8803,21276,COC,675,
6/22/2018,Five Island,1,8803,21277,COC,600,
6/22/2018,Five Island,1,8803,21278,COC,556,
6/22/2018,Five Island,1,8803,21279,COC,600,
6/22/2018,Five Island,2,8803,21280,COC,657,
6/22/2018,Five Island,2,8803,21281,COC,665,
6/22/2018,Five Island,2,8803,21282,COC,632,
6/22/2018,Five Island,2,8803,21283,COC,580,
6/22/2018,Five Island,2,8803,21284,COC,310,
6/22/2018,Five Island,2,8803,21285,COC,689,
6/22/2018,Five Island,2,8803,21286,COC,613,
6/22/2018,Five Island,2,8803,21287,COC,629,
6/22/2018,Five Island,2,8803,21288,COC,579,
6/22/2018,Five Island,3,8803,19375,BIB,702,
6/22/2018,Five Island,3,8803,20501,COC,596,
6/22/2018,Five Island,3,8803,20502,BIB,716,
6/22/2018,Five Island,3,8803,20503,BIB,670,
6/22/2018,Five Island,3,8803,20504,BIB,645,
6/22/2018,Five Island,3,8803,20505,BIB,685,
6/22/2018,Five Island,3,8803,20506,BIB,611,
6/22/2018,Five Island,3,8803,20507,BIB,557,
6/22/2018,Five Island,3,8803,20508,COC,650,
6/22/2018,Five Island,3,8803,20509,COC,626,
6/22/2018,Five Island,3,8803,20510,BIB,622,
6/22/2018,Five Island,3,8803,20511,COC,621,
6/22/2018,Five Island,3,8803,20512,COC,599,
6/22/2018,Five Island,3,8803,20513,COC,700,
6/22/2018,Five Island,3,8803,20514,COC,631,
6/22/2018,Five Island,3,8803,20515,COC,526,
6/22/2018,Five Island,3,8803,20516,COC,640,
6/22/2018,Five Island,3,8803,20517,COC,640,
6/22/2018,Five Island,3,8803,20518,COC,596,
6/22/2018,Five Island,3,8803,20519,COC,544,
6/22/2018,Five Island,3,8803,20520,COC,561,
6/22/2018,Five Island,3,8803,20521,COC,653,
6/22/2018,Five Island,3,8803,20522,COC,623,
6/22/2018,Five Island,3,8803,20523,COC,621,
6/22/2018,Five Island,3,8803,20524,COC,602,
6/22/2018,Five Island,3,8803,21289,BIB,666,
6/22/2018,Five Island,3,8803,21290,BIB,606,
6/22/2018,Five Island,3,8803,21291,BIB,607,
6/22/2018,Five Island,3,8803,21292,BIB,642,
6/22/2018,Five Island,3,8803,21293,BIB,637,
6/22/2018,Five Island,3,8803,21294,BIB,590,
6/22/2018,Five Island,3,8803,21295,BIB,615,
6/22/2018,Five Island,3,8803,21296,BIB,651,
6/22/2018,Five Island,3,8803,21297,BIB,557,
6/22/2018,Five Island,3,8803,21298,BIB,583,
6/22/2018,Five Island,3,8803,21299,BIB,550,
6/22/2018,Five Island,3,8803,21300,BIB,592,
6/28/2018,Five Island,1,1669,18302,COC,598,
6/28/2018,Five Island,1,1669,22318,COC,572,
6/28/2018,Five Island,1,1669,22319,COC,673,
6/28/2018,Five Island,1,1669,22320,COC,682,
6/28/2018,Five Island,1,1669,22321,COC,642,
6/28/2018,Five Island,1,1669,22322,COC,472,
6/28/2018,Five Island,1,1669,22323,COC,622,
6/28/2018,Five Island,1,1669,22324,COC,623,
6/28/2018,Five Island,1,1669,22325,COC,748,
6/28/2018,Five Island,1,1669,22326,COC,628,
6/28/2018,Five Island,1,1669,22327,COC,605,
6/28/2018,Five Island,1,1669,22328,COC,654,
6/28/2018,Five Island,1,1669,22329,COC,618,
6/28/2018,Five Island,1,1669,22330,COC,593,
6/28/2018,Five Island,1,1669,22331,COC,628,
6/28/2018,Five Island,1,1669,22333,COC,596,
6/28/2018,Five Island,1,1669,22334,COC,672,
6/28/2018,Five Island,1,1669,22335,COC,551,
6/28/2018,Five Island,1,1669,22336,COC,665,
6/28/2018,Five Island,1,1669,22337,COC,678,
6/28/2018,Five Island,1,1669,22338,COC,563,
6/28/2018,Five Island,1,1669,22339,COC,705,
6/28/2018,Five Island,1,1669,22340,COC,563,
6/28/2018,Five Island,1,1669,22341,COC,682,
6/28/2018,Five Island,1,1669,22342,COC,663,
6/28/2018,Five Island,1,1669,22343,COC,593,
6/28/2018,Five Island,1,1669,22344,COC,613,
6/28/2018,Five Island,2,2120,22345,COC,642,
6/28/2018,Five Island,2,2120,22346,COC,543,
6/28/2018,Five Island,2,2120,22347,COC,613,
6/28/2018,Five Island,2,2120,22348,COC,603,
6/28/2018,Five Island,2,2120,22349,COC,675,
6/28/2018,Five Island,2,2120,22350,COC,638,
6/28/2018,Five Island,2,2120,22351,COC,522,
6/28/2018,Five Island,2,2120,22352,COC,535,
6/28/2018,Five Island,2,2120,22353,COC,592,
6/28/2018,Five Island,2,2120,22354,COC,615,
6/28/2018,Five Island,2,2120,22355,COC,622,
6/28/2018,Five Island,2,2120,22356,COC,573,
6/28/2018,Five Island,2,2120,22357,COC,682,
6/28/2018,Five Island,2,2120,22358,COC,622,
6/28/2018,Five Island,2,2120,22359,COC,605,
6/28/2018,Five Island,2,2120,22360,COC,673,
6/28/2018,Five Island,2,2120,22361,COC,698,
6/28/2018,Five Island,2,2120,22362,COC,642,
6/28/2018,Five Island,2,2120,22363,COC,653,
6/28/2018,Five Island,2,2120,22364,COC,713,
6/28/2018,Five Island,2,2120,22365,COC,583,
6/28/2018,Five Island,2,2120,22366,COC,602,
6/28/2018,Five Island,2,2120,22367,COC,628,
6/28/2018,Five Island,2,2120,22368,COC,658,
6/28/2018,Five Island,2,2120,22369,COC,563,
6/28/2018,Five Island,2,2120,22370,COC,618,
6/28/2018,Five Island,2,2120,22371,COC,655,
6/28/2018,Five Island,2,2120,22372,BIB,453,
6/28/2018,Five Island,2,2120,22373,COC,673,
6/28/2018,Five Island,2,2120,22374,COC,585,
6/28/2018,Five Island,2,2120,22375,COC,534,
6/28/2018,Five Island,2,2120,22376,COC,648,
6/28/2018,Five Island,2,2120,22377,COC,582,
6/28/2018,Five Island,2,2120,22378,COC,602,
6/28/2018,Five Island,2,2120,22379,COC,652,
6/28/2018,Five Island,2,2120,22380,COC,593,
6/28/2018,Five Island,2,2120,22381,COC,523,
6/28/2018,Five Island,3,1807,20201,COC,618,
6/28/2018,Five Island,3,1807,20202,COC,505,
6/28/2018,Five Island,3,1807,22382,COC,583,
6/28/2018,Five Island,3,1807,22383,COC,535,
6/28/2018,Five Island,3,1807,22384,COC,605,
6/28/2018,Five Island,3,1807,22385,COC,512,
6/28/2018,Five Island,3,1807,22386,COC,642,
6/28/2018,Five Island,3,1807,22387,COC,635,
6/28/2018,Five Island,3,1807,22388,COC,652,
6/28/2018,Five Island,3,1807,22389,COC,553,
6/28/2018,Five Island,3,1807,22390,COC,678,
6/28/2018,Five Island,3,1807,22391,COC,578,
6/28/2018,Five Island,3,1807,22392,COC,618,
6/28/2018,Five Island,3,1807,22393,COC,693,
6/28/2018,Five Island,3,1807,22394,COC,602,
6/28/2018,Five Island,3,1807,22395,COC,718,
6/28/2018,Five Island,3,1807,22396,COC,518,
6/28/2018,Five Island,3,1807,22397,COC,592,
6/28/2018,Five Island,3,1807,22398,COC,653,
6/28/2018,Five Island,3,1807,22399,COC,575,
6/28/2018,Five Island,3,1807,22400,COC,668,
6/28/2018,Five Island,4,1850,20203,COC,672,
6/28/2018,Five Island,4,1850,20204,COC,691,
6/28/2018,Five Island,4,1850,20205,COC,563,
6/28/2018,Five Island,4,1850,20207,COC,534,
6/28/2018,Five Island,4,1850,20208,COC,608,
6/28/2018,Five Island,4,1850,20209,COC,632,
6/28/2018,Five Island,4,1850,20210,COC,598,
6/28/2018,Five Island,4,1850,20211,COC,645,
6/28/2018,Five Island,4,1850,20212,COC,602,
6/28/2018,Five Island,4,1850,20213,COC,628,
6/28/2018,Five Island,4,1850,20216,COC,708,
6/28/2018,Five Island,4,1850,20217,COC,715,
6/28/2018,Five Island,4,1850,20218,COC,655,
6/28/2018,Five Island,4,1850,20219,COC,565,
6/28/2018,Five Island,4,1850,20220,COC,648,
6/28/2018,Five Island,4,1850,20221,COC,338,
6/28/2018,Five Island,4,1850,21215,COC,602,
7/12/2018,Five Island,1,1331,19343,COC,665,
7/12/2018,Five Island,1,1159,19948,COC,603,
7/12/2018,Five Island,1,963,20228,COC,522,
7/12/2018,Five Island,1,1331,20240,COC,532,
7/12/2018,Five Island,1,1331,20241,COC,535,
7/12/2018,Five Island,1,1331,20242,COC,555,
7/12/2018,Five Island,1,1331,20243,COC,583,
7/12/2018,Five Island,1,1331,20244,COC,485,
7/12/2018,Five Island,1,1331,20245,COC,548,
7/12/2018,Five Island,1,1331,20246,COC,538,
7/12/2018,Five Island,1,1331,20247,COC,598,
7/12/2018,Five Island,1,1331,20248,COC,635,
7/12/2018,Five Island,1,1331,20249,COC,543,
7/12/2018,Five Island,1,1331,20250,COC,618,
7/12/2018,Five Island,1,1331,20251,COC,593,
7/12/2018,Five Island,1,1331,20252,COC,605,
7/12/2018,Five Island,1,1331,20253,COC,634,
7/12/2018,Five Island,1,1331,20254,COC,663,
7/12/2018,Five Island,1,1331,20255,COC,584,
7/12/2018,Five Island,1,1331,20256,COC,553,
7/12/2018,Five Island,1,1331,20257,COC,564,
7/12/2018,Five Island,1,1331,20258,COC,632,
7/12/2018,Five Island,1,1331,20259,COC,564,
7/12/2018,Five Island,1,1331,20260,COC,618,
7/12/2018,Five Island,1,1331,20261,COC,492,
7/12/2018,Five Island,1,1331,20262,COC,583,
7/12/2018,Five Island,1,1331,20263,COC,568,
