Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather
7/26/2018,Silver,20898,COC,742,,,,L Pectoral,,Electroshocking,1,43 26.085,95 20.149,43 26.055,95 20.504,2294,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20899,COC,699,,,,L Pectoral,,Electroshocking,1,43 26.085,95 20.149,43 26.055,95 20.504,2294,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20900,COC,725,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,22276,COC,803,,1,,L Pectoral,2018 Recap - Prop Strike,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20851,COC,730,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20852,COC,684,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20853,COC,663,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20854,COC,717,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20855,COC,632,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20856,COC,361,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20857,COC,380,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20858,COC,370,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20859,COC,392,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20860,COC,611,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20861,COC,748,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20862,COC,386,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20863,COC,378,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20864,COC,374,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20865,COC,382,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20866,COC,658,,,,L Pectoral,,Electroshocking,2,43 26.610,95 20.584,43 23.362,95 22.047,4085,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20867,COC,NA,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20868,COC,737,,,,L Pectoral,Mirror,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20869,COC,626,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20870,COC,749,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20871,COC,755,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20872,COC,674,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20873,COC,668,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20874,COC,785,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20875,COC,772,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20826,COC,670,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20827,COC,608,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20828,COC,815,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20829,COC,686,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20830,COC,710,,,,L Pectoral,,Electroshocking,3,43 26.334,95 21.922,43 26.607,95 21.800,1910,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20831,COC,757,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20832,COC,796,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20833,COC,713,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20834,COC,677,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20835,COC,685,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20836,COC,714,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20837,COC,696,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20838,COC,765,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20839,COC,766,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20840,COC,772,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20841,COC,726,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20842,COC,775,,,2018,L Pectoral,2018 Tag Loss,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20843,COC,800,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20844,COC,770,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20845,COC,676,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20846,COC,683,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20847,COC,672,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20848,COC,784,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20849,COC,755,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,19730,COC,750,,1,,L Pectoral,2018 Recap,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20850,COC,434,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20975,COC,615,,,,L Pectoral,,Electroshocking,4,43 26.666,95 21.736,43 26.785,95 21.385,2295,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20974,COC,768,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20973,COC,507,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20972,COC,751,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20971,COC,721,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20970,COC,769,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20969,COC,742,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20968,COC,752,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20967,COC,762,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20966,COC,760,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20965,COC,760,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20964,COC,821,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20963,COC,745,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20962,COC,755,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20959,COC,784,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20958,COC,722,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20955,COC,641,,,,L Pectoral,Cracked Opercle,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20956,COC,744,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20954,COC,633,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20953,COC,550,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20952,COC,697,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20950,COC,717,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20949,COC,757,,,,L Pectoral,,Electroshocking,5,43 27.114,95 19.780,43 27.050,95 20.511,2408,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20948,COC,785,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20947,COC,760,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20946,COC,707,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,22187,COC,602,,1,,L Pectoral,2018 Recap,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20945,COC,710,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20944,COC,716,,,,L Pectoral,Cracked Opercle,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20943,COC,735,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20942,COC,682,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20941,COC,650,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20940,COC,753,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20939,COC,736,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20938,COC,774,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20936,COC,728,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20935,COC,388,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20934,COC,880,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20933,COC,686,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20932,COC,781,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20931,COC,742,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20930,COC,802,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20929,COC,814,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20928,COC,605,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20927,COC,665,,,,L Pectoral,,Electroshocking,6,43 27.050,95 20.511,43 26.875,95 20.932,NA,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20926,COC,741,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20951,COC,871,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20976,COC,790,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20977,COC,854,,1,,L Pectoral,double tag # 23007 2018 Recap and re-tag,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20978,COC,755,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20979,COC,637,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20980,COC,619,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20981,COC,66,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20982,COC,651,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,18694,COC,721,,1,,L Pectoral,2018 Recap,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20983,COC,730,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20984,COC,772,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20985,COC,745,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20986,COC,807,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20987,COC,666,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20988,COC,663,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20989,COC,341,,,,L Pectoral,Infection on side (DELT),Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20990,COC,375,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20991,COC,376,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20992,COC,737,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20993,COC,341,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20994,COC,397,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20995,COC,386,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20996,COC,380,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
7/26/2018,Silver,20997,COC,363,,,,L Pectoral,,Electroshocking,7,43 26.875,95 20.932,43 26.392,95 22.067,3006,23.3,,Sunny Calm N Wind High 75F
8/2/2018,Silver,21601,COC,702,,,,L Pectoral,,Electroshocking,2,Std. Trans 2,Std. Trans 2,Std. Trans 2,Std. Trans 2,1307,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21602,COC,725,,,,L Pectoral,,Electroshocking,2,Std. Trans 2,Std. Trans 2,Std. Trans 2,Std. Trans 2,1307,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21603,COC,687,,,,L Pectoral,,Electroshocking,3,Std. Trans 3,Std. Trans 3,Std. Trans 3,Std. Trans 3,1121,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21604,COC,729,,,,L Pectoral,Male,Electroshocking,3,Std. Trans 3,Std. Trans 3,Std. Trans 3,Std. Trans 3,1121,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21606,COC,786,,,,L Pectoral,Ripped opercle,Electroshocking,3,Std. Trans 3,Std. Trans 3,Std. Trans 3,Std. Trans 3,1121,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21607,COC,680,,,,L Pectoral,,Electroshocking,3,Std. Trans 3,Std. Trans 3,Std. Trans 3,Std. Trans 3,1121,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21608,COC,720,,,,L Pectoral,Male,Electroshocking,4,Std. Trans 4,Std. Trans 4,Std. Trans 4,Std. Trans 4,854,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21609,COC,376,,,,L Pectoral,,Electroshocking,4,Std. Trans 4,Std. Trans 4,Std. Trans 4,Std. Trans 4,854,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21610,COC,701,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21611,COC,721,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21612,COC,733,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21613,COC,692,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21614,COC,735,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21615,COC,708,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21616,COC,775,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21617,COC,649,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21618,COC,776,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21620,COC,696,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21621,COC,705,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21622,COC,572,,,,L Pectoral,,Electroshocking,5,Std. Trans 5,Std. Trans 5,Std. Trans 5,Std. Trans 5,1202,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21623,COC,750,,,,L Pectoral,,Electroshocking,6,Std. Trans 6,Std. Trans 6,Std. Trans 6,Std. Trans 6,923,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,21624,COC,710,,,,L Pectoral,,Electroshocking,6,Std. Trans 6,Std. Trans 6,Std. Trans 6,Std. Trans 6,923,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/2/2018,Silver,22434,COC,657,,1,,L Pectoral,2018 Recap,Electroshocking,6,Std. Trans 6,Std. Trans 6,Std. Trans 6,Std. Trans 6,923,22.3,,"Partly Cloudy Calm, shifting winds, air temp 50F at 7am"
8/6/2018,Silver,21625,COC,696,,,2018,L Pectoral,2018 Tag Loss,Electroshocking,1,Std. Trans 1,Std. Trans 1,Std. Trans 1,Std. Trans 1,997,25.8,,"Morning rain, sunny/calm 85F"
8/6/2018,Silver,21626,COC,755,,,,L Pectoral,,Electroshocking,1,Std. Trans 1,Std. Trans 1,Std. Trans 1,Std. Trans 1,997,25.8,,"Morning rain, sunny/calm 85F"
