"Date","Lake","TAG.NUMBER","Species","Length..mm.","Tag.Loss","Gear","Year","detect"
2018-05-11,"Blue","15949","COC",363,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15950","COC",361,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15951","COC",409,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15952","COC",462,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15953","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15954","COC",490,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15955","COC",384,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15956","COC",371,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15957","COC",495,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15958","COC",478,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15959","COC",478,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15960","COC",445,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15961","COC",541,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15962","COC",373,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15963","COC",574,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15964","COC",376,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15965","COC",544,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15966","COC",333,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15967","COC",396,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15968","COC",363,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15969","COC",384,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15970","COC",653,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15971","COC",544,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15972","COC",620,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15973","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15974","COC",384,NA,"Electroshocking","2018",1
2018-05-11,"Blue","15975","COC",546,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16753","COC",373,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16754","COC",325,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16755","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16756","COC",445,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16757","COC",328,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16758","COC",432,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16759","COC",351,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16760","COC",366,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16761","COC",432,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16762","COC",389,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16763","COC",498,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16764","COC",396,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16765","COC",422,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16766","COC",556,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16767","COC",503,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16768","COC",589,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16769","COC",518,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16770","COC",554,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16771","COC",345,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16772","COC",518,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16773","COC",368,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16774","COC",371,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16775","COC",363,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16776","COC",617,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16778","COC",465,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16781","COC",361,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16782","COC",465,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16783","COC",399,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16784","COC",394,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16785","COC",399,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16786","COC",511,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16787","COC",465,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16788","COC",465,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16789","COC",455,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16790","COC",531,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16791","COC",551,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16792","COC",620,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16793","COC",401,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16795","COC",363,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16796","COC",544,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16797","COC",452,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16798","COC",414,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16799","COC",401,NA,"Electroshocking","2018",1
2018-05-11,"Blue","16800","COC",361,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17001","COC",474,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17002","COC",576,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17003","COC",352,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17004","COC",514,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17005","COC",558,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17006","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17007","COC",398,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17008","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17009","COC",410,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17010","COC",526,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17011","COC",446,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17012","COC",384,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17013","COC",446,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17014","COC",360,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17015","COC",388,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17016","COC",400,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17017","COC",584,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17018","COC",390,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17019","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17020","COC",394,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17021","COC",354,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17022","COC",390,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17023","COC",406,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17024","COC",532,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17025","COC",340,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17026","COC",334,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17027","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17028","COC",440,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17029","COC",396,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17030","COC",506,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17031","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17032","COC",372,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17033","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17034","COC",438,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17035","COC",414,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17036","COC",530,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17037","COC",360,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17038","COC",406,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17039","COC",496,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17040","COC",402,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17041","COC",394,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17042","COC",450,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17043","COC",402,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17044","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17045","COC",414,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17046","COC",414,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17047","COC",586,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17048","COC",380,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17049","COC",354,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17050","COC",550,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17051","COC",402,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17052","COC",368,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17053","COC",620,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17054","COC",478,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17055","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17056","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17057","COC",432,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17058","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17059","COC",406,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17060","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17061","COC",550,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17062","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17063","COC",426,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17064","COC",390,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17065","COC",402,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17066","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17067","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17068","COC",386,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17069","COC",384,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17070","COC",348,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17071","COC",376,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17072","COC",376,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17073","COC",356,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17074","COC",598,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17075","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17076","COC",370,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17077","COC",346,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17078","COC",440,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17079","COC",474,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17080","COC",458,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17081","COC",340,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17082","COC",338,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17083","COC",402,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17084","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17085","COC",372,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17086","COC",412,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17087","COC",390,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17088","COC",510,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17089","COC",556,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17090","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17091","COC",444,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17092","COC",552,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17093","COC",360,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17094","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17095","COC",496,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17096","COC",440,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17097","COC",518,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17098","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17099","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17100","COC",472,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17521","COC",366,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17522","COC",520,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17523","COC",338,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17524","COC",394,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17525","COC",370,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17526","COC",380,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17901","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17902","COC",452,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17903","COC",460,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17904","COC",414,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17905","COC",352,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17906","COC",364,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17907","COC",344,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17908","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17909","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17910","COC",332,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17911","COC",370,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17912","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17913","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17914","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17915","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17916","COC",390,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17917","COC",354,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17918","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17920","COC",410,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17921","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17922","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17923","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17924","COC",400,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17925","COC",342,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17926","COC",356,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17927","COC",376,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17928","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17929","COC",358,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17930","COC",356,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17931","COC",358,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17932","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17933","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17934","COC",398,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17935","COC",368,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17936","COC",416,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17937","COC",372,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17938","COC",352,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17939","COC",380,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17940","COC",380,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17941","COC",354,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17942","COC",390,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17943","COC",444,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17944","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17945","COC",524,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17946","COC",346,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17947","COC",376,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17948","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17949","COC",590,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17950","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17951","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17952","COC",344,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17953","COC",376,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17954","COC",388,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17955","COC",402,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17956","COC",370,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17957","COC",472,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17958","COC",400,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17959","COC",442,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17960","COC",388,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17961","COC",340,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17962","COC",400,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17963","COC",410,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17964","COC",364,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17965","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17966","COC",394,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17967","COC",390,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17968","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17969","COC",352,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17970","COC",334,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17971","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17972","COC",400,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17973","COC",354,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17974","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17975","COC",364,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17976","COC",346,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17977","COC",392,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17978","COC",380,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17979","COC",336,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17980","COC",384,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17981","COC",350,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17982","COC",344,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17983","COC",382,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17984","COC",396,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17985","COC",410,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17986","COC",358,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17987","COC",400,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17988","COC",352,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17989","COC",380,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17990","COC",396,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17991","COC",362,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17992","COC",366,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17993","COC",366,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17994","COC",372,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17995","COC",364,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17996","COC",378,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17997","COC",366,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17998","COC",346,NA,"Electroshocking","2018",1
2018-05-11,"Blue","17999","COC",368,NA,"Electroshocking","2018",1
2018-05-11,"Blue","18000","COC",374,NA,"Electroshocking","2018",1
2018-05-11,"Blue","18777","COC",371,NA,"Electroshocking","2018",1
2018-05-11,"Blue","18779","COC",465,NA,"Electroshocking","2018",1
2018-05-11,"Blue","18780","COC",556,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","1655","COC",569,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","1682","COC",518,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","5181","COC",554,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14933","COC",536,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14934","BIB",605,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14935","BIB",439,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14936","BIB",668,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14937","BIB",467,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14938","COC",610,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14939","COC",625,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14940","COC",676,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14941","COC",678,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14942","COC",658,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14943","COC",622,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14944","COC",747,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14945","BIB",574,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14946","COC",521,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14947","BIB",505,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14948","COC",605,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14949","COC",597,NA,"Electroshocking","2018",1
2018-05-15,"N Twin","14950","COC",620,NA,"Electroshocking","2018",1
2018-05-16,"Blue","227","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","419","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","7527","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","7875","COC",460,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9201","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9202","COC",378,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9203","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9204","COC",332,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9205","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9206","COC",340,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9207","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9208","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9209","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9210","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9211","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9212","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9213","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9214","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9215","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9216","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9217","COC",470,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9218","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9219","COC",336,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9220","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9221","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9222","COC",352,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9223","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9224","COC",402,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9225","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9226","COC",336,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9227","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9228","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9229","COC",416,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9230","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9231","COC",396,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9232","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9233","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9234","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9235","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9236","COC",436,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9237","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9238","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9239","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9240","COC",342,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9241","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9242","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9243","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9244","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9245","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9246","COC",356,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9247","COC",376,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9248","COC",394,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9249","COC",362,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9250","COC",338,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9251","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9252","COC",352,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9253","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9254","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9255","COC",390,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9256","COC",352,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9257","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9258","COC",392,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9259","COC",366,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9260","COC",382,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9261","COC",388,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9262","COC",386,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9263","COC",338,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9264","COC",388,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9265","COC",374,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9266","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9267","COC",372,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9268","COC",360,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9269","COC",324,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9270","COC",354,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9271","COC",368,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9272","COC",370,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9273","COC",420,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9274","COC",358,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9275","COC",352,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9276","COC",550,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9277","COC",350,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9278","COC",386,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9279","COC",472,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9280","COC",380,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9281","COC",364,NA,"Electroshocking","2018",1
2018-05-16,"Blue","9282","COC",346,NA,"Electroshocking","2018",1
